"Title","Redirect URL","File Size","Type","Created","Contract Number","Contract Order","Document Summary"
"DIR-TSO-2986-Appendix C-Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EZt9v1VIF0xEorXFnLIVwYUBCSezdiiPlM0kjwqn6yVH7g","200734","pdf","2/18/2015 4:28:59 PM","DIR-TSO-2986",,"Appendix C Pricing Index"
"DIR-TSO-2986-Appendix D-Sample Statement of Work for Cloud Services","https://dir1.sharepoint.com/:b:/s/Contracts/EX4jM9JpFlxIiDo7yBPdTzcBG3dGs6fT7yKmZbTGvnDbAQ","355451","pdf","2/18/2015 4:29:55 PM","DIR-TSO-2986",,"Appendix D Sample SOW for Cloud Services"
"DIR-TSO-2986-Appendix E-LiveOps Voice and Multi-Channel SOW","https://dir1.sharepoint.com/:b:/s/Contracts/EVIK0oPvwL1Is8j8fVp_ObMByVCAZrLIzcxhlFwDhB0u3Q","737986","pdf","2/18/2015 4:30:57 PM","DIR-TSO-2986",,"Appendix E-LiveOps Voice and Multi-Channel SOW"
"DIR-TSO-2715 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EVTClAKqXNNHh3tG2oeZVdcB_jAPvwCRsJVVHx-CcPuSJw","156050","pdf","2/19/2015 7:02:40 PM","DIR-TSO-2715",,"DIR-TSO-2715 Contract"
"DIR-TSO-2715 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/ETTRo5OlH19Kl23MhIKikngBTImRe9lCoHvbgoDiOCYh5A","446043","pdf","2/19/2015 7:07:53 PM","DIR-TSO-2715",,"DIR-TSO-2715 Appendix A Standard Terms & Conditions for Products"
"DIR-TSO-2715 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EVrxbpY05r9KsxCKJmS0uZABriwMcW7jSzDmFBuJDTld9g","708129","pdf","2/19/2015 7:09:54 PM","DIR-TSO-2715",,"DIR-TSO-2715 Appendix B HUB Subcontracting Plan"
"DIR-TSO-2715 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/ERH9kL_Cx3BOlQdylFpUTbMBRV4p1Um5DfGq11w2j-7Rqw","171702","pdf","2/19/2015 7:10:52 PM","DIR-TSO-2715",,"DIR-TSO-2715 Appendix C Pricing Index"
"DIR-DCS-MSI-MSA-001-Appendix 1-Exhibit 1-Definitions to Amend 9","https://dir1.sharepoint.com/:b:/s/Contracts/EcaxWt6fFfRJgNMVwGxTqDIBwmPSoCDqLkSHmqr2EEILdQ","450550","pdf","2/24/2015 2:44:53 AM","DIR-DCS-MSI-MSA-001",,"Appendix 1 - Exhibit 1 Definitions - Amendment 9"
"DIR-DCS-MSI-MSA-001-Appendix 2-Exhibit 2.1-Multi-sourcing Service Integrator SOW to Amend 9","https://dir1.sharepoint.com/:b:/s/Contracts/EcXyZPBEaORCot1Z8iuBEDcBwHI8_B7qUrPwfMknrlT3AQ","1093603","pdf","2/24/2015 2:48:36 AM","DIR-DCS-MSI-MSA-001",,"DIR-DCS-MSI-MSA-001-Appendix 2-Exhibit 2.1-Multi-sourcing Service Integrator SOW-Amend 9"
"DIR-DCS-MSI-MSA-001-Appendix 3-Attachment 3-C-Critical Deliverables to Amend 9","https://dir1.sharepoint.com/:b:/s/Contracts/EbUwYTTKs5JAjIfEsZUtWQkB5Em3n9UWoUyCqnW8rq2Vpw","428942","pdf","2/24/2015 2:50:43 AM","DIR-DCS-MSI-MSA-001",,"DIR-DCS-MSI-MSA-001-Appendix 3-Attachment 3-C-Critical Deliverables-Amend 9"
"DIR-DCS-MSI-MSA-001-Appendix 4-Exhibit 4-Pricing and Financial Provisions to Amend 9","https://dir1.sharepoint.com/:b:/s/Contracts/EZMptHVd1yRKviUMik6QH2ABBGS1M8mB-16vGZPRQNjAaw","604825","pdf","2/24/2015 2:53:00 AM","DIR-DCS-MSI-MSA-001",,"DIR-DCS-MSI-MSA-001-Appendix 4-Exhibit 4-Pricing and Financial Provisions-Amend 9"
"DIR-TSO-2610-Amendment-1","https://dir1.sharepoint.com/:b:/s/Contracts/ETN94AbG3yJBqJ2wMi85NtQBgNHbEcsKTu4ORqSOZcOmAw","75469","pdf","2/25/2015 5:21:54 PM","DIR-TSO-2610",,"DIR-TSO-2610-1 Amendment 1"
"DIR-TSO-2610-Appendix-C-Price-Index-Amendment-1","https://dir1.sharepoint.com/:b:/s/Contracts/EUoSxnJsAyxHlK_mH1P4RiABFHWk0x2x2YzPhmIBYKYIow","258108","pdf","2/25/2015 5:26:22 PM","DIR-TSO-2610",,"DIR-TSO-2610 Appendix C Price Index Amendment 1 Update"
"DIR-TSO-2610-Appendix-D-Service-Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ER7j6BO4-25IotOtHuUot_wBBkMJrhd2Yg6X0mYlPJz_cQ","99721","pdf","2/25/2015 5:27:51 PM","DIR-TSO-2610",,"DIR-TSO-2610 Appendix Service Agreement Sample"
"DIR-DCS-SCP-MSA-002-Exhibit 13-Reports updated in Amend 2","https://dir1.sharepoint.com/:b:/s/Contracts/Ef8LDzbRL4pIpi0i-IZ9ZZ0BTEREnzxJsj4YVKmq66pWxA","140908","pdf","2/25/2015 6:52:40 PM","DIR-DCS-SCP-MSA-002",,"Exhibit 13-Reports updated in Amend 2"
"DIR-TSO-IC673-County of Johnson1 KS Interlocal_Cooperation_Contract_10.17.14","https://dir1.sharepoint.com/:b:/s/Contracts/EdzfPoR0oTZCgLZIahdLA3MB2J5icdkD4wpY3NmfaEsnRw","141022","pdf","2/26/2015 6:24:17 PM","DIR-TSO-IC673",,"Interlocal contract with County of Johnson, KS DIR-TSO-IC673"
"DIR-TSO-2735-Appendix D Sample Statement of Work","https://dir1.sharepoint.com/:b:/s/Contracts/EV2fNb_hpplNnthxrA5Pkw8BA0A1XM2IW4ZTaDWcHUgxHQ","294829","pdf","2/26/2015 8:10:56 PM","DIR-TSO-2735",,"DIR-TSO-2735-Appendix D Sample Statement of Work"
"DIR-TSO-2735-Appendix E Sample Statement of Work for Cloud Assessment","https://dir1.sharepoint.com/:b:/s/Contracts/EQh0VB6L_PpAo6C0_r1OTUkBcpGMdVFtYjtcW6UBFDYixg","219522","pdf","2/26/2015 8:12:29 PM","DIR-TSO-2735",,"DIR-TSO-2735-Appendix E Sample Statement of Work for Cloud Assessment"
"DIR-TSO-IC672-Interlocal_Cooperation_Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ETbOodRkY7BEpHSL-E799FcBz2X7h9Ttd-iwHBI9I8IYfQ","218462","pdf","2/26/2015 8:14:10 PM","DIR-TSO-IC672",,"DIR-TSO-IC672 - Interlocal Cooperatiion Contract with Ell-Saline USD 307, Kansas"
"DIR-TSO-2735-Appendix F-1 Cloud Assessment","https://dir1.sharepoint.com/:b:/s/Contracts/EQUMelDQmF1MnQn3SvMHb4EByqOU2fbWXkiQsQ40FQxafw","219677","pdf","2/26/2015 8:18:11 PM","DIR-TSO-2735",,"DIR-TSO-2735-Appendix F-1 Cloud Assessment"
"DIR-TSO-2735-Appendix F-2 Cloud Services - Service Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EbgrzZDlOUdPnbrP1NJ-VLcBpcXC9PmCbqUHxMvVkZI6jw","301227","pdf","2/26/2015 8:20:04 PM","DIR-TSO-2735",,"DIR-TSO-2735-Appendix F-2 Cloud Services - Service Agreement"
"DIR-TSO-2735-Attachment 1 to Appendix F-2 Sample Disclosure Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EdSN2AHBW3xIvITbS9RcWmQB7Dgn62pHWbFy_qKfOQGVWg","89507","pdf","2/26/2015 8:39:52 PM","DIR-TSO-2735",,"DIR-TSO-2735-Attachment 1 to Appendix F-2 Sample Disclosure Agreement"
"DIR-TSO-2712 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EQvsxO8lvRhKkWsP-ZRzNysBZK01qBhAY0cC9-OIl8Dgwg","187569","pdf","2/27/2015 4:12:27 PM","DIR-TSO-2712",,"DIR-TSO-2712 Westron Communications"
"DIR-TSO-2712 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/ESEG5TQgEwxFkMQTfU_GkLcB-hJbhjuuQkulFF3WIFWqdw","812124","pdf","2/27/2015 4:20:45 PM","DIR-TSO-2712",,"DIR-TSO-2712-Appendix B HUB Plan"
"DIR-TSO-2705-Appendix B HUB Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EVZnd-mYLspOgDny7QYT6AwB7KdX7AyY3JKLEvXSizLoHA","998299","pdf","2/27/2015 5:12:11 PM","DIR-TSO-2705",,"DIR-TSO-2705-Appendix B HUB Plan"
"DIR-TSO-2705-Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EQ9Y1XqesEZMmx_-pQXiOQgBHkJcShYsEHEsImohq4_wgA","11565","pdf","2/27/2015 5:13:03 PM","DIR-TSO-2705",,"DIR-TSO-2705-Appendix C Pricing Index"
"DIR-TSO-2680 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EQJI7nva80NGnzNPbsrZnUsBW8KxeBUm7CdEGfP2IOJOXQ","213949","pdf","2/27/2015 6:08:04 PM","DIR-TSO-2680",,"DIR-TSO-2680-M&A Technology Contract"
"DIR-TSO-2680-Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EUiK1FFo7RhClqJIQxdp46kBzuEVNsn95GZpTH2u1atTDg","1025373","pdf","2/27/2015 6:09:25 PM","DIR-TSO-2680",,"DIR-TSO-2680-Appendix B HUB Plan"
"DIR-TSO-2680-Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EU2pGZK72UpPqouIJe_XkMwB-V2zFXFmmSjAgETova5loA","11398","pdf","2/27/2015 6:12:58 PM","DIR-TSO-2680",,"DIR-TSO-2680-Appendix C Pricing Index"
"DIR-TSO-2697  Product Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ERvEil5EbptIjqF0fqnAj-QBh1cwyzHbCPQEDco3_1gagw","156242","pdf","2/27/2015 9:46:36 PM","DIR-TSO-2697",,"DIR-TSO-2697  Product Contract"
"DIR-TSO-2697 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EQb1HeeoGqZHhZ6YBktU-BgBslSuSYswhmJZHUo87evojg","446436","pdf","2/27/2015 9:48:19 PM","DIR-TSO-2697",,"DIR-TSO-2697 Appendix A Standard Terms and Conditions"
"DIR-TSO-2697 HUB  Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/Ea8efxC23MNOoAkO4khsoW0BppRsH_Y6QB-JQKZPCPOxKA","476097","pdf","2/27/2015 11:37:14 PM","DIR-TSO-2697",,"DIR-TSO-2697 HUB  Subcontracting Plan"
"DIR-TSO-2697 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EYLtRY60dFxDsSzKoWEp3iQBOdM_i0ycAZ8PjFlS-jqLqQ","180492","pdf","2/27/2015 11:41:09 PM","DIR-TSO-2697",,"DIR-TSO-2697 Appendix C Pricing Index"
"DIR-TSO-2574 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Ea32fy8e-T1Bh7zig6j_rJIBrZoD3rVFdwgZTml2Hik8Rw","166428","pdf","3/2/2015 2:26:37 PM","DIR-TSO-2574",,"DIR-TSO-2574 Contract Precision Task Group"
"DIR-TSO-2574 Appendix B HUB Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EbdtHEA3pQ5OiCBezHcQQM4BQnNfSO9CW2z3gFhbyOANQg","962644","pdf","3/2/2015 2:30:14 PM","DIR-TSO-2574",,"DIR-TSO-2574-Appendix B HUB Plan"
"DIR-TSO-2574 Appendix D Infor Software License Agreement final","https://dir1.sharepoint.com/:b:/s/Contracts/EYgorcGIo7tAgjqLWDpch2wBcLzwpSqBFkBi42ETkqDP_w","287843","pdf","3/2/2015 2:41:15 PM","DIR-TSO-2574",,"DIR-TSO-2574-Appendix D Infor Software License Agreement final"
"DIR-TSO-2574 Appendix E Software Support Agreement final","https://dir1.sharepoint.com/:b:/s/Contracts/Ed62mzZnUK9Pr5q5QcMRK3YBRoLLQSTZlcYvy-XAFPL20A","162304","pdf","3/2/2015 2:42:12 PM","DIR-TSO-2574",,"DIR-TSO-2574-Appendix E Software Support Agreement final"
"DIR-TSO-2674 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EWJKLwdcbk1NoKSQ0XHtUmAB5IQUmKsQJqxl7bBuGPuYCw","187733","pdf","3/2/2015 2:56:56 PM","DIR-TSO-2674",,"DIR-TSO-2674 Innovation Network Technologies Corp Contract"
"DIR-TSO-2674-Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EXNA1R5cm5hNjutHuS1IRLMBq09vJRmIICovO8kMsMM9HA","963140","pdf","3/2/2015 2:59:54 PM","DIR-TSO-2674",,"DIR-TSO-2674-Appendix B HUB Plan"
"DIR-TSO-2674-Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/ERCG09YOowBJsIDIbW_0oucBKFoEUxKqLanH0DhOt3zBXg","10565","pdf","3/2/2015 3:00:51 PM","DIR-TSO-2674",,"DIR-TSO-2674-Appendix C Pricing Index"
"DIR-TSO-2986-Appendix F Subscription Services Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EYtw8ewGzOdGmcHHDGv19jQBxZyYM_l-4x9JdRBn58Ds5w","119805","pdf","3/2/2015 11:24:55 PM","DIR-TSO-2986",,"Appendix F Subscription Services Agreement"
"DIR-TSO-2986-Appendix F Exhibit A Texas DIR MSSA Order Form","https://dir1.sharepoint.com/:b:/s/Contracts/EVXySqXN7elDhTYblIrJlKIBSw8lYriKRs6StkbqYzefpw","133104","pdf","3/2/2015 11:25:43 PM","DIR-TSO-2986",,"Exhibit A to Appendix F"
"DIR-TSO-2986-Appendix G Availability and Support Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/ETnwa-FgffJJqVPHM0qI3zoBwClL3WItpzLWckRpiS2zIg","88304","pdf","3/2/2015 11:26:26 PM","DIR-TSO-2986",,"Appendix G Availability and Support Agreement"
"DIR-TSO-2539 Appendix E-1 Sample Ordering Doc HW SW (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/EcdtEI1fZD1MtCf0FJd1jyUBFoz6V07p4tFLdLhJ60P01g","253524","pdf","3/5/2015 8:01:27 PM","DIR-TSO-2539",,"DIR-TSO-2539 Appendix E-1 Sample Ordering Doc HW SW Amendment 1"
"DIR-TSO-2539 Appendix E7 Sample Order Form Managed Cloud Services Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/Eduz3HbznspMhM2Z4FAFxuABMr_5S7d5peFZBmwYcGtY3A","296925","pdf","3/5/2015 8:12:12 PM","DIR-TSO-2539",,"DIR-TSO-2539-Appendix E-7 Sample Order Form Managed Cloud Services Amendment 1"
"DIR-TSO-2539 Appendix E9 Sample Order for Technical Cloud Services Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/ERitVqkMnlFMgqoAcm_aD2YBJWPX-FfwG-Rkz7JkzwZKqw","223342","pdf","3/5/2015 8:23:26 PM","DIR-TSO-2539",,"DIR-TSO-2539 Appendix E-9 Sample Order for Technical Cloud Services Amendment 1"
"DIR-TSO-2539 Appendix I Schedule S Services Public Sector Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EZZ6g4RYZOtBqSBmdoY_NA4BcjhDRj3OfDOEnLHkIWIFbg","207826","pdf","3/5/2015 8:35:10 PM","DIR-TSO-2539",,"DIR-TSO-2539 Appendix I Schedule S Services Public Sector Amendment 1"
"DIR-TSO-2539 Appendix L Schedule M Cloud Managed Services Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EYtEoDRzACRMqobMsELiXiUBkUDCWe1w26khJo0N-19aRg","323941","pdf","3/5/2015 8:50:35 PM","DIR-TSO-2539",,"DIR-TSO-2539 Appendix L Schedule M Cloud Managed Services Amendment 1"
"DIR-TSO-2539 Appendix M Schedule C Cloud Services Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EauYBCGl8IBDtoF8gZrDJW4B2n5Vu7gg3QGTp45eKgJyuA","375383","pdf","3/5/2015 8:57:49 PM","DIR-TSO-2539",,"DIR-TSO-2539 Appendix M  Schedule C Cloud Services Amendment 1"
"DIR-TSO-2539 Appendix N Data Processing Agreement Cloud (per Amendment 1)","https://dir1.sharepoint.com/:b:/s/Contracts/Ef_28LMIT0pLmvQrO_21EdIBQFN-thkDyB-IFk_7NBfx_A","404714","pdf","3/5/2015 9:02:32 PM","DIR-TSO-2539",,"DIR-TSO-2539 Appendix N Data Processing Agreement Cloud Amendment 1"
"DIR-TSO-2539 Amendment 1","https://dir1.sharepoint.com/:b:/s/Contracts/EQAQXyxhl5RNg6DuWXONF9QBvvK_Dk7y-Q6wFoFmFEEhGw","189915","pdf","3/5/2015 9:19:13 PM","DIR-TSO-2539",,"DIR-TSO-2539 Oracle Amendment 1"
"DIR-TSO-2539 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/Ea2nmwcLa15PlL4mioO9QY8BdBOixSru8Qxrpbu-MJlNrA","404688","pdf","3/10/2015 1:30:29 PM","DIR-TSO-2539",,"DIR-TSO-2539 Oracle Contract"
"Contract DIR-TSO-2735","https://dir1.sharepoint.com/:b:/s/Contracts/Ed5DBmj_OUBGkMkPmq-_58MBc96dKppUsXXvjpo-rwAh4A","201329","pdf","3/10/2015 4:59:04 PM","DIR-TSO-2735",,"Contract document"
"DIR-DCS-SCP-MSA-003-Appendix 1-Attachment 3-A-Service Levels Matrix to Amend 5","https://dir1.sharepoint.com/:b:/s/Contracts/EXkrpTX9k5RFo_9_zJTBQkgBJIsl1yP8cmuIJJdvkg5xSw","108063","pdf","3/11/2015 2:56:37 AM","DIR-DCS-SCP-MSA-003",,"DIR-DCS-SCP-MSA-003-Appendix 1-Attachment 3-A-Service Levels Matrix to Amend 5"
"DIR-DCS-SCP-MSA-003-Appendix 2-Attachment 3-B-SLA Definitions Tools Methodologies to Amend 5","https://dir1.sharepoint.com/:b:/s/Contracts/Eei3f7eAOW5MuFUeAvahgE8BSu69zRM5BosOoB3Y2QY7rQ","281945","pdf","3/11/2015 2:59:32 AM","DIR-DCS-SCP-MSA-003",,"DIR-DCS-SCP-MSA-003-Appendix 2-Attachment 3-B-SLA Definitions Tools Methodologies to Amend 5"
"DIR-TSO-2689 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EROiu1nA0odJt22bdXtAoSsBHWBseSk0kgzIbGd0w6nQww","171844","pdf","3/12/2015 1:33:07 PM","DIR-TSO-2689",,"DIR-TSO-2689 NEC Contract"
"DIR-TSO-2689 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EX-uclflVGFCj0NCwLU7AQQBU3wj1DN3zYB47hR-UJ6Nig","492534","pdf","3/12/2015 1:36:38 PM","DIR-TSO-2689",,"DIR-TSO-2689 Appendix A"
"DIR-TSO-2689 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/EVmoNPz1r-5EiWF5nxJMjHYB7H9tX40MkYDGYir37-OUqQ","1054273","pdf","3/12/2015 1:38:32 PM","DIR-TSO-2689",,"DIR-TSO-2689 Appendix B"
"DIR-TSO-2689 Appendix D Purchase Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EVM-wZsiGlJGt29iKvBjSScBh2Agy2-Z75y7RRnWgqz_vQ","252681","pdf","3/12/2015 1:41:04 PM","DIR-TSO-2689",,"DIR-TSO-2689 Appendix D"
"DIR-TSO-2689 Appendix E Support Services Agreement","https://dir1.sharepoint.com/:b:/s/Contracts/EWD53D1MwQxAnofIckKrqCUBetti-ImiJ9Ae6dkDVOMA5Q","306263","pdf","3/12/2015 1:41:57 PM","DIR-TSO-2689",,"DIR-TSO-2689 Appendix E"
"DIR-TSO-2689 Appendix F Statement of Work Template","https://dir1.sharepoint.com/:b:/s/Contracts/Efdl6YmxfihGiKncsWslWYwB7U1DoadlZRpgIKHKd0CpPw","465804","pdf","3/12/2015 1:42:42 PM","DIR-TSO-2689",,"DIR-TSO-2689 Appendix F"
"DIR-TSO-IC677 City of Ames Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EcCD2jM_Qg5KpVmSRQYkKRUBLEMV1eh1iobl6spT1-SmwQ","158012","pdf","3/12/2015 3:29:35 PM","DIR-TSO-IC677",,"DIR-TSO-IC677 City of Ames Contract"
"DIR-DCS-SCP-MSA-003-Appendix 2-Exhibit 4-Pricing and Financial Provisions to Amend 8","https://dir1.sharepoint.com/:b:/s/Contracts/ERvZID8vnO1PpUlmT4woX3ABjQeAGhYVtBQsHsmmLoOXbg","425486","pdf","3/12/2015 7:34:23 PM","DIR-DCS-SCP-MSA-003",,"DIR-DCS-SCP-MSA-003-Exhibit 4-Pricing and Financial Provisions to Amend 8"
"DIR-TSO-2707 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ESpBXAyJJkdAiJjierHDzYwBzmHAoLopUeK2cFvw5_INqQ","293262","pdf","3/16/2015 6:06:07 PM","DIR-TSO-2707",,"DIR-TSO-2707 Contract"
"DIR-TSO-2707 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EfHIsNh58xZLqxtEYO6zwwQB__k-T0Ofi3fiY1jF5XuUvg","492195","pdf","3/16/2015 6:06:49 PM","DIR-TSO-2707",,"DIR-TSO-2707 Appendix A"
"DIR-TSO-2707 Appendix B HUB Subcontracting Plan","https://dir1.sharepoint.com/:b:/s/Contracts/Ec2FohL_K5NIkFRYz6--MjEBNYj6378D6-VmiJWi-CGsaA","910295","pdf","3/16/2015 6:07:16 PM","DIR-TSO-2707",,"DIR-TSO-2707 Appendix B"
"DIR-TSO-2707 Appendix C Pricing Index","https://dir1.sharepoint.com/:b:/s/Contracts/EUyrMSKgMa5Ove9tw6apDaoBQJCcgW_LMfFDvoA1aLmd4g","7549","pdf","3/16/2015 6:07:52 PM","DIR-TSO-2707",,"DIR-TSO-2707 Appendix C"
"DIR-TSO-2585 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EcO6p3B8LPJKur6I30TghSkBE2TGjkIX9i155t_dRpP-Yg","172936","pdf","3/18/2015 5:59:56 PM","DIR-TSO-2585",,"DIR-TSO-2585 Contract"
"DIR-TSO-IC679 Florence County SC Contract","https://dir1.sharepoint.com/:b:/s/Contracts/ESab3Mr4MAJAgVOWJFJinbsB4R15ODIUtOWEUlDC5eMYuA","135127","pdf","3/18/2015 6:22:06 PM","DIR-TSO-IC679",,"DIR-TSO-IC679 Florence County SC Contract"
"DIR-TSO-2837 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EdZPerMTgjZMoJTF2xiW_MsBHwPMnPjM0FazlhZut0_9IQ","186656","pdf","3/19/2015 2:33:47 PM","DIR-TSO-2837",,"DIR-TSO-2837 Contract"
"DIR-TSO-2673 Contract","https://dir1.sharepoint.com/:b:/s/Contracts/EdbdJAbK8CpHgbZ3OKOFuFsBLnv2rPxqhFNvGVNdJ4_Q3Q","162560","pdf","3/20/2015 12:55:22 PM","DIR-TSO-2673",,"DIR-TSO-2673"
"DIR-TSO-2673 Appendix A Standard Terms and Conditions","https://dir1.sharepoint.com/:b:/s/Contracts/EcfqxZxAd4VGlJ90hKhx4hYBF1IVHPeB44qYwBqaZQw_Og","492640","pdf","3/20/2015 12:57:05 PM","DIR-TSO-2673",,"DIR-TSO-2673 Appendix A Standard Terms and Conditions"
